Time,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),TLevel,Cum(WTrans),SnowLayer
846.9724,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.46E-02,-1.91E+02,6.12E+01,-2.16E+02,5.20E+01,-2.21E+02,-6.56E+01,-1.32E+03,-1.08E+02,0.00E+00,0.00E+00,9.30E+01,2.20E+02,4.27E+00,848,0.00E+00,0
847.2088,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.43E-02,-1.92E+02,6.12E+01,-2.16E+02,5.20E+01,-2.21E+02,-6.55E+01,-1.29E+03,-1.08E+02,0.00E+00,0.00E+00,9.31E+01,2.20E+02,4.27E+00,849,0.00E+00,0
847.4452,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.40E-02,-1.92E+02,6.12E+01,-2.16E+02,5.20E+01,-2.21E+02,-6.53E+01,-1.28E+03,-1.08E+02,0.00E+00,0.00E+00,9.33E+01,2.21E+02,4.27E+00,850,0.00E+00,0
847.6817,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.38E-02,-1.92E+02,6.12E+01,-2.16E+02,5.20E+01,-2.21E+02,-6.52E+01,-1.27E+03,-1.08E+02,0.00E+00,0.00E+00,9.34E+01,2.21E+02,4.27E+00,851,0.00E+00,0
847.9181,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.35E-02,-1.92E+02,6.12E+01,-2.17E+02,5.20E+01,-2.21E+02,-6.51E+01,-1.24E+03,-1.08E+02,0.00E+00,0.00E+00,9.35E+01,2.21E+02,4.27E+00,852,0.00E+00,0
848.1545,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.33E-02,-1.92E+02,6.12E+01,-2.17E+02,5.20E+01,-2.21E+02,-6.50E+01,-1.20E+03,-1.08E+02,0.00E+00,0.00E+00,9.36E+01,2.21E+02,4.27E+00,853,0.00E+00,0
848.3909,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.30E-02,-1.92E+02,6.12E+01,-2.17E+02,5.20E+01,-2.21E+02,-6.49E+01,-1.17E+03,-1.09E+02,0.00E+00,0.00E+00,9.38E+01,2.21E+02,4.27E+00,854,0.00E+00,0
848.6274,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.28E-02,-1.92E+02,6.12E+01,-2.17E+02,5.20E+01,-2.21E+02,-6.48E+01,-1.15E+03,-1.09E+02,0.00E+00,0.00E+00,9.39E+01,2.21E+02,4.27E+00,855,0.00E+00,0
848.8638,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.25E-02,-1.93E+02,6.12E+01,-2.17E+02,5.20E+01,-2.21E+02,-6.47E+01,-1.14E+03,-1.09E+02,0.00E+00,0.00E+00,9.40E+01,2.21E+02,4.27E+00,856,0.00E+00,0
849.1712,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.22E-02,-1.93E+02,6.12E+01,-2.17E+02,5.20E+01,-2.21E+02,-6.46E+01,-1.10E+03,-1.09E+02,0.00E+00,0.00E+00,9.42E+01,2.22E+02,4.27E+00,857,0.00E+00,0
849.4785,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.18E-02,-1.93E+02,6.12E+01,-2.18E+02,5.20E+01,-2.21E+02,-6.45E+01,-1.06E+03,-1.09E+02,0.00E+00,0.00E+00,9.44E+01,2.22E+02,4.27E+00,858,0.00E+00,0
849.7859,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.15E-02,-1.93E+02,6.12E+01,-2.18E+02,5.20E+01,-2.21E+02,-6.44E+01,-1.02E+03,-1.09E+02,0.00E+00,0.00E+00,9.45E+01,2.22E+02,4.27E+00,859,0.00E+00,0
850.0932,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.12E-02,-1.93E+02,6.12E+01,-2.18E+02,5.20E+01,-2.21E+02,-6.43E+01,-1.01E+03,-1.09E+02,0.00E+00,0.00E+00,9.47E+01,2.22E+02,4.27E+00,860,0.00E+00,0
850.4006,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.08E-02,-1.94E+02,6.12E+01,-2.18E+02,5.20E+01,-2.21E+02,-6.43E+01,-9.75E+02,-1.09E+02,0.00E+00,0.00E+00,9.49E+01,2.22E+02,4.27E+00,861,0.00E+00,0
850.7079,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.05E-02,-1.94E+02,6.12E+01,-2.18E+02,5.20E+01,-2.21E+02,-6.42E+01,-9.30E+02,-1.09E+02,0.00E+00,0.00E+00,9.50E+01,2.23E+02,4.27E+00,862,0.00E+00,0
851.0153,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.02E-02,-1.94E+02,6.12E+01,-2.18E+02,5.20E+01,-2.21E+02,-6.42E+01,-8.96E+02,-1.10E+02,0.00E+00,0.00E+00,9.52E+01,2.23E+02,4.27E+00,863,0.00E+00,0
851.3226,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.98E-02,-1.94E+02,6.12E+01,-2.19E+02,5.20E+01,-2.21E+02,-6.41E+01,-8.78E+02,-1.10E+02,0.00E+00,0.00E+00,9.54E+01,2.23E+02,4.27E+00,864,0.00E+00,0
851.63,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.95E-02,-1.94E+02,6.12E+01,-2.19E+02,5.20E+01,-2.21E+02,-6.40E+01,-8.52E+02,-1.10E+02,0.00E+00,0.00E+00,9.55E+01,2.23E+02,4.27E+00,865,0.00E+00,0
851.9374,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.92E-02,-1.94E+02,6.12E+01,-2.19E+02,5.20E+01,-2.21E+02,-6.40E+01,-8.07E+02,-1.10E+02,0.00E+00,0.00E+00,9.57E+01,2.23E+02,4.27E+00,866,0.00E+00,0
852.2447,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.88E-02,-1.95E+02,6.12E+01,-2.19E+02,5.20E+01,-2.21E+02,-6.40E+01,-7.69E+02,-1.10E+02,0.00E+00,0.00E+00,9.59E+01,2.23E+02,4.27E+00,867,0.00E+00,0
852.5521,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.85E-02,-1.95E+02,6.12E+01,-2.19E+02,5.20E+01,-2.21E+02,-6.39E+01,-7.48E+02,-1.10E+02,0.00E+00,0.00E+00,9.60E+01,2.24E+02,4.27E+00,868,0.00E+00,0
852.8594,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.82E-02,-1.95E+02,6.12E+01,-2.20E+02,5.20E+01,-2.21E+02,-6.39E+01,-7.27E+02,-1.10E+02,0.00E+00,0.00E+00,9.62E+01,2.24E+02,4.27E+00,869,0.00E+00,0
853.1668,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.79E-02,-1.95E+02,6.12E+01,-2.20E+02,5.20E+01,-2.21E+02,-6.39E+01,-6.85E+02,-1.10E+02,0.00E+00,0.00E+00,9.63E+01,2.24E+02,4.27E+00,870,0.00E+00,0
853.4741,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.75E-02,-1.95E+02,6.12E+01,-2.20E+02,5.20E+01,-2.21E+02,-6.38E+01,-6.46E+02,-1.11E+02,0.00E+00,0.00E+00,9.65E+01,2.24E+02,4.27E+00,871,0.00E+00,0
853.7815,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.72E-02,-1.96E+02,6.12E+01,-2.20E+02,5.20E+01,-2.21E+02,-6.38E+01,-6.21E+02,-1.11E+02,0.00E+00,0.00E+00,9.67E+01,2.24E+02,4.27E+00,872,0.00E+00,0
854.0888,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.69E-02,-1.96E+02,6.12E+01,-2.20E+02,5.20E+01,-2.21E+02,-6.38E+01,-6.02E+02,-1.11E+02,0.00E+00,0.00E+00,9.69E+01,2.25E+02,4.27E+00,873,0.00E+00,0
854.3962,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.65E-02,-1.96E+02,6.12E+01,-2.21E+02,5.20E+01,-2.21E+02,-6.38E+01,-5.71E+02,-1.11E+02,0.00E+00,0.00E+00,9.70E+01,2.25E+02,4.27E+00,874,0.00E+00,0
854.7036,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.62E-02,-1.96E+02,6.12E+01,-2.21E+02,5.20E+01,-2.22E+02,-6.37E+01,-5.28E+02,-1.11E+02,0.00E+00,0.00E+00,9.72E+01,2.25E+02,4.27E+00,875,0.00E+00,0
855.0109,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.59E-02,-1.96E+02,6.12E+01,-2.21E+02,5.20E+01,-2.22E+02,-6.37E+01,-4.99E+02,-1.11E+02,0.00E+00,0.00E+00,9.74E+01,2.25E+02,4.27E+00,876,0.00E+00,0
855.3183,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.56E-02,-1.97E+02,6.12E+01,-2.21E+02,5.20E+01,-2.22E+02,-6.37E+01,-4.84E+02,-1.11E+02,0.00E+00,0.00E+00,9.75E+01,2.25E+02,4.27E+00,877,0.00E+00,0
855.6256,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.52E-02,-1.97E+02,6.12E+01,-2.21E+02,5.20E+01,-2.22E+02,-6.37E+01,-4.63E+02,-1.11E+02,0.00E+00,0.00E+00,9.77E+01,2.26E+02,4.27E+00,878,0.00E+00,0
855.933,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.49E-02,-1.97E+02,6.12E+01,-2.21E+02,5.20E+01,-2.22E+02,-6.37E+01,-4.31E+02,-1.12E+02,0.00E+00,0.00E+00,9.79E+01,2.26E+02,4.27E+00,879,0.00E+00,0
856.2403,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.46E-02,-1.97E+02,6.12E+01,-2.22E+02,5.20E+01,-2.22E+02,-6.36E+01,-4.02E+02,-1.12E+02,0.00E+00,0.00E+00,9.80E+01,2.26E+02,4.27E+00,880,0.00E+00,0
856.5477,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.43E-02,-1.97E+02,6.12E+01,-2.22E+02,5.20E+01,-2.22E+02,-6.36E+01,-3.85E+02,-1.12E+02,0.00E+00,0.00E+00,9.82E+01,2.26E+02,4.27E+00,881,0.00E+00,0
856.855,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.39E-02,-1.97E+02,6.12E+01,-2.22E+02,5.20E+01,-2.22E+02,-6.36E+01,-3.75E+02,-1.12E+02,0.00E+00,0.00E+00,9.84E+01,2.26E+02,4.27E+00,882,0.00E+00,0
857.1624,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.36E-02,-1.98E+02,6.12E+01,-2.22E+02,5.20E+01,-2.22E+02,-6.36E+01,-3.59E+02,-1.12E+02,0.00E+00,0.00E+00,9.85E+01,2.26E+02,4.27E+00,883,0.00E+00,0
857.4697,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.33E-02,-1.98E+02,6.12E+01,-2.22E+02,5.20E+01,-2.22E+02,-6.36E+01,-3.39E+02,-1.12E+02,0.00E+00,0.00E+00,9.87E+01,2.27E+02,4.27E+00,884,0.00E+00,0
857.7771,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.30E-02,-1.98E+02,6.12E+01,-2.23E+02,5.20E+01,-2.22E+02,-6.36E+01,-3.23E+02,-1.12E+02,0.00E+00,0.00E+00,9.89E+01,2.27E+02,4.27E+00,885,0.00E+00,0
858.0845,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.26E-02,-1.98E+02,6.12E+01,-2.23E+02,5.20E+01,-2.22E+02,-6.36E+01,-3.13E+02,-1.12E+02,0.00E+00,0.00E+00,9.90E+01,2.27E+02,4.27E+00,886,0.00E+00,0
858.3918,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.23E-02,-1.98E+02,6.12E+01,-2.23E+02,5.20E+01,-2.22E+02,-6.36E+01,-3.05E+02,-1.12E+02,0.00E+00,0.00E+00,9.92E+01,2.27E+02,4.27E+00,887,0.00E+00,0
858.6992,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.20E-02,-1.99E+02,6.12E+01,-2.23E+02,5.20E+01,-2.22E+02,-6.36E+01,-2.96E+02,-1.13E+02,0.00E+00,0.00E+00,9.94E+01,2.27E+02,4.27E+00,888,0.00E+00,0
859.0065,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.17E-02,-1.99E+02,6.12E+01,-2.23E+02,5.20E+01,-2.22E+02,-6.36E+01,-2.85E+02,-1.13E+02,0.00E+00,0.00E+00,9.95E+01,2.28E+02,4.27E+00,889,0.00E+00,0
859.3139,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.14E-02,-1.99E+02,6.12E+01,-2.24E+02,5.20E+01,-2.22E+02,-6.36E+01,-2.77E+02,-1.13E+02,0.00E+00,0.00E+00,9.97E+01,2.28E+02,4.27E+00,890,0.00E+00,0
859.6212,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.11E-02,-1.99E+02,6.12E+01,-2.24E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.71E+02,-1.13E+02,0.00E+00,0.00E+00,9.99E+01,2.28E+02,4.27E+00,891,0.00E+00,0
859.9286,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.07E-02,-1.99E+02,6.12E+01,-2.24E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.65E+02,-1.13E+02,0.00E+00,0.00E+00,1.00E+02,2.28E+02,4.27E+00,892,0.00E+00,0
860.2359,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.04E-02,-2.00E+02,6.12E+01,-2.24E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.59E+02,-1.13E+02,0.00E+00,0.00E+00,1.00E+02,2.28E+02,4.27E+00,893,0.00E+00,0
860.5433,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.01E-02,-2.00E+02,6.12E+01,-2.24E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.52E+02,-1.13E+02,0.00E+00,0.00E+00,1.00E+02,2.29E+02,4.27E+00,894,0.00E+00,0
860.8507,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.98E-02,-2.00E+02,6.12E+01,-2.24E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.47E+02,-1.13E+02,0.00E+00,0.00E+00,1.01E+02,2.29E+02,4.27E+00,895,0.00E+00,0
861.158,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.95E-02,-2.00E+02,6.12E+01,-2.25E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.42E+02,-1.13E+02,0.00E+00,0.00E+00,1.01E+02,2.29E+02,4.27E+00,896,0.00E+00,0
861.4654,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.92E-02,-2.00E+02,6.12E+01,-2.25E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.38E+02,-1.14E+02,0.00E+00,0.00E+00,1.01E+02,2.29E+02,4.27E+00,897,0.00E+00,0
861.7727,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.89E-02,-2.00E+02,6.12E+01,-2.25E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.33E+02,-1.14E+02,0.00E+00,0.00E+00,1.01E+02,2.29E+02,4.27E+00,898,0.00E+00,0
862.0801,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.86E-02,-2.01E+02,6.12E+01,-2.25E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.29E+02,-1.14E+02,0.00E+00,0.00E+00,1.01E+02,2.29E+02,4.27E+00,899,0.00E+00,0
862.3874,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.83E-02,-2.01E+02,6.12E+01,-2.25E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.25E+02,-1.14E+02,0.00E+00,0.00E+00,1.01E+02,2.30E+02,4.27E+00,900,0.00E+00,0
862.6948,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.80E-02,-2.01E+02,6.12E+01,-2.26E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.22E+02,-1.14E+02,0.00E+00,0.00E+00,1.02E+02,2.30E+02,4.27E+00,901,0.00E+00,0
863.0021,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.77E-02,-2.01E+02,6.12E+01,-2.26E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.18E+02,-1.14E+02,0.00E+00,0.00E+00,1.02E+02,2.30E+02,4.27E+00,902,0.00E+00,0
863.3095,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.74E-02,-2.01E+02,6.12E+01,-2.26E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.14E+02,-1.14E+02,0.00E+00,0.00E+00,1.02E+02,2.30E+02,4.27E+00,903,0.00E+00,0
863.6169,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.71E-02,-2.02E+02,6.12E+01,-2.26E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.11E+02,-1.14E+02,0.00E+00,0.00E+00,1.02E+02,2.30E+02,4.27E+00,904,0.00E+00,0
863.9242,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.68E-02,-2.02E+02,6.12E+01,-2.26E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.08E+02,-1.14E+02,0.00E+00,0.00E+00,1.02E+02,2.31E+02,4.27E+00,905,0.00E+00,0
864.2316,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.65E-02,-2.02E+02,6.12E+01,-2.27E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.05E+02,-1.15E+02,0.00E+00,0.00E+00,1.02E+02,2.31E+02,4.27E+00,906,0.00E+00,0
864.5389,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.62E-02,-2.02E+02,6.12E+01,-2.27E+02,5.20E+01,-2.22E+02,-6.35E+01,-2.02E+02,-1.15E+02,0.00E+00,0.00E+00,1.03E+02,2.31E+02,4.27E+00,907,0.00E+00,0
864.8463,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.59E-02,-2.02E+02,6.12E+01,-2.27E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.99E+02,-1.15E+02,0.00E+00,0.00E+00,1.03E+02,2.31E+02,4.27E+00,908,0.00E+00,0
865.1536,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.56E-02,-2.03E+02,6.12E+01,-2.27E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.97E+02,-1.15E+02,0.00E+00,0.00E+00,1.03E+02,2.31E+02,4.27E+00,909,0.00E+00,0
865.461,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.53E-02,-2.03E+02,6.12E+01,-2.27E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.94E+02,-1.15E+02,0.00E+00,0.00E+00,1.03E+02,2.32E+02,4.27E+00,910,0.00E+00,0
865.7683,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.50E-02,-2.03E+02,6.12E+01,-2.27E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.92E+02,-1.15E+02,0.00E+00,0.00E+00,1.03E+02,2.32E+02,4.27E+00,911,0.00E+00,0
866.0757,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.47E-02,-2.03E+02,6.12E+01,-2.28E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.89E+02,-1.15E+02,0.00E+00,0.00E+00,1.03E+02,2.32E+02,4.27E+00,912,0.00E+00,0
866.3831,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.44E-02,-2.03E+02,6.12E+01,-2.28E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.87E+02,-1.15E+02,0.00E+00,0.00E+00,1.04E+02,2.32E+02,4.27E+00,913,0.00E+00,0
866.7826,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.41E-02,-2.04E+02,6.12E+01,-2.28E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.84E+02,-1.15E+02,0.00E+00,0.00E+00,1.04E+02,2.32E+02,4.27E+00,914,0.00E+00,0
867.1822,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.37E-02,-2.04E+02,6.12E+01,-2.28E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.81E+02,-1.16E+02,0.00E+00,0.00E+00,1.04E+02,2.33E+02,4.27E+00,915,0.00E+00,0
867.5817,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.34E-02,-2.04E+02,6.12E+01,-2.29E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.79E+02,-1.16E+02,0.00E+00,0.00E+00,1.04E+02,2.33E+02,4.27E+00,916,0.00E+00,0
867.9813,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.30E-02,-2.04E+02,6.12E+01,-2.29E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.76E+02,-1.16E+02,0.00E+00,0.00E+00,1.05E+02,2.33E+02,4.27E+00,917,0.00E+00,0
868.3809,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.27E-02,-2.05E+02,6.12E+01,-2.29E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.73E+02,-1.16E+02,0.00E+00,0.00E+00,1.05E+02,2.33E+02,4.27E+00,918,0.00E+00,0
868.7804,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.23E-02,-2.05E+02,6.12E+01,-2.29E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.71E+02,-1.16E+02,0.00E+00,0.00E+00,1.05E+02,2.34E+02,4.27E+00,919,0.00E+00,0
869.18,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.20E-02,-2.05E+02,6.12E+01,-2.30E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.69E+02,-1.16E+02,0.00E+00,0.00E+00,1.05E+02,2.34E+02,4.27E+00,920,0.00E+00,0
869.5796,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.16E-02,-2.05E+02,6.12E+01,-2.30E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.66E+02,-1.16E+02,0.00E+00,0.00E+00,1.05E+02,2.34E+02,4.27E+00,921,0.00E+00,0
869.9791,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.13E-02,-2.05E+02,6.12E+01,-2.30E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.64E+02,-1.16E+02,0.00E+00,0.00E+00,1.06E+02,2.34E+02,4.27E+00,922,0.00E+00,0
870.3787,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.09E-02,-2.06E+02,6.12E+01,-2.30E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.62E+02,-1.17E+02,0.00E+00,0.00E+00,1.06E+02,2.35E+02,4.27E+00,923,0.00E+00,0
870.7782,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.06E-02,-2.06E+02,6.12E+01,-2.31E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.60E+02,-1.17E+02,0.00E+00,0.00E+00,1.06E+02,2.35E+02,4.27E+00,924,0.00E+00,0
871.1778,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.03E-02,-2.06E+02,6.12E+01,-2.31E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.58E+02,-1.17E+02,0.00E+00,0.00E+00,1.06E+02,2.35E+02,4.27E+00,925,0.00E+00,0
871.5774,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.00E-02,-2.06E+02,6.12E+01,-2.31E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.56E+02,-1.17E+02,0.00E+00,0.00E+00,1.07E+02,2.35E+02,4.27E+00,926,0.00E+00,0
871.9769,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-4.97E-02,-2.07E+02,6.12E+01,-2.31E+02,5.20E+01,-2.22E+02,-6.35E+01,-1.54E+02,-1.17E+02,0.00E+00,0.00E+00,1.07E+02,2.36E+02,4.27E+00,927,0.00E+00,0
872.3765,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-4.93E-02,-2.07E+02,6.12E+01,-2.31E+02,5.20E+01,-2.23E+02,-6.35E+01,-1.52E+02,-1.17E+02,0.00E+00,0.00E+00,1.07E+02,2.36E+02,4.27E+00,928,0.00E+00,0
872.776,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-4.90E-02,-2.07E+02,6.12E+01,-2.32E+02,5.20E+01,-2.23E+02,-6.35E+01,-1.50E+02,-1.17E+02,0.00E+00,0.00E+00,1.07E+02,2.36E+02,4.27E+00,929,0.00E+00,0
873.1756,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-4.87E-02,-2.07E+02,6.12E+01,-2.32E+02,5.20E+01,-2.23E+02,-6.35E+01,-1.48E+02,-1.17E+02,0.00E+00,0.00E+00,1.07E+02,2.36E+02,4.27E+00,930,0.00E+00,0
873.5752,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-4.84E-02,-2.08E+02,6.12E+01,-2.32E+02,5.20E+01,-2.23E+02,-6.35E+01,-1.47E+02,-1.18E+02,0.00E+00,0.00E+00,1.08E+02,2.36E+02,4.27E+00,931,0.00E+00,0
873.9747,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-4.81E-02,-2.08E+02,6.12E+01,-2.32E+02,5.20E+01,-2.23E+02,-6.35E+01,-1.45E+02,-1.18E+02,0.00E+00,0.00E+00,1.08E+02,2.37E+02,4.27E+00,932,0.00E+00,0
874.3743,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-4.78E-02,-2.08E+02,6.12E+01,-2.33E+02,5.20E+01,-2.23E+02,-6.35E+01,-1.43E+02,-1.18E+02,0.00E+00,0.00E+00,1.08E+02,2.37E+02,4.27E+00,933,0.00E+00,0
874.7739,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-4.76E-02,-2.08E+02,6.12E+01,-2.33E+02,5.20E+01,-2.23E+02,-6.35E+01,-1.42E+02,-1.18E+02,0.00E+00,0.00E+00,1.08E+02,2.37E+02,4.27E+00,934,0.00E+00,0
875.1734,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-4.73E-02,-2.09E+02,6.12E+01,-2.33E+02,5.20E+01,-2.23E+02,-6.35E+01,-1.40E+02,-1.18E+02,0.00E+00,0.00E+00,1.09E+02,2.37E+02,4.27E+00,935,0.00E+00,0
875.573,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-4.70E-02,-2.09E+02,6.12E+01,-2.33E+02,5.20E+01,-2.23E+02,-6.35E+01,-1.38E+02,-1.18E+02,0.00E+00,0.00E+00,1.09E+02,2.38E+02,4.27E+00,936,0.00E+00,0
875.9725,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-4.67E-02,-2.09E+02,6.12E+01,-2.34E+02,5.20E+01,-2.23E+02,-6.35E+01,-1.37E+02,-1.18E+02,0.00E+00,0.00E+00,1.09E+02,2.38E+02,4.27E+00,937,0.00E+00,0
876.3721,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-4.65E-02,-2.09E+02,6.12E+01,-2.34E+02,5.20E+01,-2.23E+02,-6.35E+01,-1.35E+02,-1.18E+02,0.00E+00,0.00E+00,1.09E+02,2.38E+02,4.27E+00,938,0.00E+00,0
