Time,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),TLevel,Cum(WTrans),SnowLayer
851.63,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.42E-02,-1.94E+02,6.12E+01,-2.20E+02,3.42E+01,-2.35E+02,-6.40E+01,-2.02E+03,-1.04E+02,0.00E+00,0.00E+00,9.98E+01,2.23E+02,3.55E+00,832,0.00E+00,0
851.9374,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.39E-02,-1.94E+02,6.12E+01,-2.20E+02,3.42E+01,-2.35E+02,-6.40E+01,-1.93E+03,-1.05E+02,0.00E+00,0.00E+00,1.00E+02,2.23E+02,3.55E+00,833,0.00E+00,0
852.2447,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.36E-02,-1.95E+02,6.12E+01,-2.20E+02,3.42E+01,-2.35E+02,-6.40E+01,-1.85E+03,-1.05E+02,0.00E+00,0.00E+00,1.00E+02,2.23E+02,3.55E+00,834,0.00E+00,0
852.5521,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.33E-02,-1.95E+02,6.12E+01,-2.20E+02,3.42E+01,-2.35E+02,-6.39E+01,-1.81E+03,-1.05E+02,0.00E+00,0.00E+00,1.00E+02,2.24E+02,3.55E+00,835,0.00E+00,0
852.8594,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.30E-02,-1.95E+02,6.12E+01,-2.20E+02,3.42E+01,-2.35E+02,-6.39E+01,-1.76E+03,-1.05E+02,0.00E+00,0.00E+00,1.00E+02,2.24E+02,3.55E+00,836,0.00E+00,0
853.1668,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.28E-02,-1.95E+02,6.12E+01,-2.20E+02,3.42E+01,-2.35E+02,-6.39E+01,-1.68E+03,-1.05E+02,0.00E+00,0.00E+00,1.01E+02,2.24E+02,3.55E+00,837,0.00E+00,0
853.4741,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.25E-02,-1.95E+02,6.12E+01,-2.21E+02,3.42E+01,-2.35E+02,-6.38E+01,-1.60E+03,-1.05E+02,0.00E+00,0.00E+00,1.01E+02,2.24E+02,3.55E+00,838,0.00E+00,0
853.7815,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.22E-02,-1.96E+02,6.12E+01,-2.21E+02,3.42E+01,-2.35E+02,-6.38E+01,-1.54E+03,-1.05E+02,0.00E+00,0.00E+00,1.01E+02,2.24E+02,3.55E+00,839,0.00E+00,0
854.0888,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.19E-02,-1.96E+02,6.12E+01,-2.21E+02,3.42E+01,-2.35E+02,-6.38E+01,-1.51E+03,-1.05E+02,0.00E+00,0.00E+00,1.01E+02,2.25E+02,3.55E+00,840,0.00E+00,0
854.3962,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.16E-02,-1.96E+02,6.12E+01,-2.21E+02,3.42E+01,-2.35E+02,-6.38E+01,-1.44E+03,-1.05E+02,0.00E+00,0.00E+00,1.01E+02,2.25E+02,3.55E+00,841,0.00E+00,0
854.7036,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.13E-02,-1.96E+02,6.12E+01,-2.21E+02,3.42E+01,-2.35E+02,-6.37E+01,-1.34E+03,-1.06E+02,0.00E+00,0.00E+00,1.01E+02,2.25E+02,3.55E+00,842,0.00E+00,0
855.0109,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.11E-02,-1.96E+02,6.12E+01,-2.22E+02,3.42E+01,-2.35E+02,-6.37E+01,-1.28E+03,-1.06E+02,0.00E+00,0.00E+00,1.02E+02,2.25E+02,3.55E+00,843,0.00E+00,0
855.3183,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.08E-02,-1.97E+02,6.12E+01,-2.22E+02,3.42E+01,-2.35E+02,-6.37E+01,-1.25E+03,-1.06E+02,0.00E+00,0.00E+00,1.02E+02,2.25E+02,3.55E+00,844,0.00E+00,0
855.6256,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.05E-02,-1.97E+02,6.12E+01,-2.22E+02,3.42E+01,-2.35E+02,-6.37E+01,-1.18E+03,-1.06E+02,0.00E+00,0.00E+00,1.02E+02,2.26E+02,3.55E+00,845,0.00E+00,0
855.933,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.02E-02,-1.97E+02,6.12E+01,-2.22E+02,3.42E+01,-2.35E+02,-6.37E+01,-1.09E+03,-1.06E+02,0.00E+00,0.00E+00,1.02E+02,2.26E+02,3.55E+00,846,0.00E+00,0
856.2403,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.99E-02,-1.97E+02,6.12E+01,-2.22E+02,3.42E+01,-2.35E+02,-6.36E+01,-1.02E+03,-1.06E+02,0.00E+00,0.00E+00,1.02E+02,2.26E+02,3.55E+00,847,0.00E+00,0
856.5477,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.96E-02,-1.97E+02,6.12E+01,-2.23E+02,3.42E+01,-2.35E+02,-6.36E+01,-9.87E+02,-1.06E+02,0.00E+00,0.00E+00,1.02E+02,2.26E+02,3.55E+00,848,0.00E+00,0
856.855,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.94E-02,-1.97E+02,6.12E+01,-2.23E+02,3.42E+01,-2.36E+02,-6.36E+01,-9.39E+02,-1.06E+02,0.00E+00,0.00E+00,1.03E+02,2.26E+02,3.55E+00,849,0.00E+00,0
857.1624,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.91E-02,-1.98E+02,6.12E+01,-2.23E+02,3.42E+01,-2.36E+02,-6.36E+01,-8.48E+02,-1.06E+02,0.00E+00,0.00E+00,1.03E+02,2.26E+02,3.55E+00,850,0.00E+00,0
857.4697,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.88E-02,-1.98E+02,6.12E+01,-2.23E+02,3.42E+01,-2.36E+02,-6.36E+01,-7.74E+02,-1.06E+02,0.00E+00,0.00E+00,1.03E+02,2.27E+02,3.55E+00,851,0.00E+00,0
857.7771,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.85E-02,-1.98E+02,6.12E+01,-2.23E+02,3.42E+01,-2.36E+02,-6.36E+01,-7.25E+02,-1.07E+02,0.00E+00,0.00E+00,1.03E+02,2.27E+02,3.55E+00,852,0.00E+00,0
858.0845,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.82E-02,-1.98E+02,6.12E+01,-2.23E+02,3.42E+01,-2.36E+02,-6.36E+01,-6.82E+02,-1.07E+02,0.00E+00,0.00E+00,1.03E+02,2.27E+02,3.55E+00,853,0.00E+00,0
858.3918,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.79E-02,-1.98E+02,6.12E+01,-2.24E+02,3.42E+01,-2.36E+02,-6.36E+01,-6.15E+02,-1.07E+02,0.00E+00,0.00E+00,1.03E+02,2.27E+02,3.55E+00,854,0.00E+00,0
858.6992,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.76E-02,-1.99E+02,6.12E+01,-2.24E+02,3.42E+01,-2.36E+02,-6.36E+01,-5.29E+02,-1.07E+02,0.00E+00,0.00E+00,1.04E+02,2.27E+02,3.55E+00,855,0.00E+00,0
859.0065,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.73E-02,-1.99E+02,6.12E+01,-2.24E+02,3.42E+01,-2.36E+02,-6.36E+01,-4.77E+02,-1.07E+02,0.00E+00,0.00E+00,1.04E+02,2.28E+02,3.55E+00,856,0.00E+00,0
859.3139,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.71E-02,-1.99E+02,6.12E+01,-2.24E+02,3.42E+01,-2.36E+02,-6.36E+01,-4.47E+02,-1.07E+02,0.00E+00,0.00E+00,1.04E+02,2.28E+02,3.55E+00,857,0.00E+00,0
859.6212,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.68E-02,-1.99E+02,6.12E+01,-2.24E+02,3.42E+01,-2.36E+02,-6.35E+01,-4.13E+02,-1.07E+02,0.00E+00,0.00E+00,1.04E+02,2.28E+02,3.55E+00,858,0.00E+00,0
859.9286,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.65E-02,-1.99E+02,6.12E+01,-2.25E+02,3.42E+01,-2.36E+02,-6.35E+01,-3.54E+02,-1.07E+02,0.00E+00,0.00E+00,1.04E+02,2.28E+02,3.55E+00,859,0.00E+00,0
860.2359,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.62E-02,-2.00E+02,6.12E+01,-2.25E+02,3.42E+01,-2.36E+02,-6.35E+01,-3.05E+02,-1.07E+02,0.00E+00,0.00E+00,1.04E+02,2.28E+02,3.55E+00,860,0.00E+00,0
860.5433,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.59E-02,-2.00E+02,6.12E+01,-2.25E+02,3.42E+01,-2.36E+02,-6.35E+01,-2.75E+02,-1.07E+02,0.00E+00,0.00E+00,1.05E+02,2.29E+02,3.55E+00,861,0.00E+00,0
860.8507,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.56E-02,-2.00E+02,6.12E+01,-2.25E+02,3.42E+01,-2.36E+02,-6.35E+01,-2.59E+02,-1.08E+02,0.00E+00,0.00E+00,1.05E+02,2.29E+02,3.55E+00,862,0.00E+00,0
861.158,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.53E-02,-2.00E+02,6.12E+01,-2.25E+02,3.42E+01,-2.36E+02,-6.35E+01,-2.45E+02,-1.08E+02,0.00E+00,0.00E+00,1.05E+02,2.29E+02,3.55E+00,863,0.00E+00,0
861.4654,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.50E-02,-2.00E+02,6.12E+01,-2.26E+02,3.42E+01,-2.36E+02,-6.35E+01,-2.30E+02,-1.08E+02,0.00E+00,0.00E+00,1.05E+02,2.29E+02,3.55E+00,864,0.00E+00,0
861.7727,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.47E-02,-2.00E+02,6.12E+01,-2.26E+02,3.42E+01,-2.36E+02,-6.35E+01,-2.13E+02,-1.08E+02,0.00E+00,0.00E+00,1.05E+02,2.29E+02,3.55E+00,865,0.00E+00,0
862.0801,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.44E-02,-2.01E+02,6.12E+01,-2.26E+02,3.42E+01,-2.36E+02,-6.35E+01,-2.00E+02,-1.08E+02,0.00E+00,0.00E+00,1.05E+02,2.29E+02,3.55E+00,866,0.00E+00,0
862.3874,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.42E-02,-2.01E+02,6.12E+01,-2.26E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.90E+02,-1.08E+02,0.00E+00,0.00E+00,1.06E+02,2.30E+02,3.55E+00,867,0.00E+00,0
862.6948,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.39E-02,-2.01E+02,6.12E+01,-2.26E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.83E+02,-1.08E+02,0.00E+00,0.00E+00,1.06E+02,2.30E+02,3.55E+00,868,0.00E+00,0
863.0021,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.36E-02,-2.01E+02,6.12E+01,-2.26E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.76E+02,-1.08E+02,0.00E+00,0.00E+00,1.06E+02,2.30E+02,3.55E+00,869,0.00E+00,0
863.3095,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.33E-02,-2.01E+02,6.12E+01,-2.27E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.69E+02,-1.08E+02,0.00E+00,0.00E+00,1.06E+02,2.30E+02,3.55E+00,870,0.00E+00,0
863.6169,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.30E-02,-2.02E+02,6.12E+01,-2.27E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.62E+02,-1.09E+02,0.00E+00,0.00E+00,1.06E+02,2.30E+02,3.55E+00,871,0.00E+00,0
863.9242,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.27E-02,-2.02E+02,6.12E+01,-2.27E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.57E+02,-1.09E+02,0.00E+00,0.00E+00,1.06E+02,2.31E+02,3.55E+00,872,0.00E+00,0
864.2316,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.24E-02,-2.02E+02,6.12E+01,-2.27E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.52E+02,-1.09E+02,0.00E+00,0.00E+00,1.07E+02,2.31E+02,3.55E+00,873,0.00E+00,0
864.5389,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.21E-02,-2.02E+02,6.12E+01,-2.27E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.48E+02,-1.09E+02,0.00E+00,0.00E+00,1.07E+02,2.31E+02,3.55E+00,874,0.00E+00,0
864.8463,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.18E-02,-2.02E+02,6.12E+01,-2.28E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.43E+02,-1.09E+02,0.00E+00,0.00E+00,1.07E+02,2.31E+02,3.55E+00,875,0.00E+00,0
865.1536,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.15E-02,-2.03E+02,6.12E+01,-2.28E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.39E+02,-1.09E+02,0.00E+00,0.00E+00,1.07E+02,2.31E+02,3.55E+00,876,0.00E+00,0
865.461,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.13E-02,-2.03E+02,6.12E+01,-2.28E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.35E+02,-1.09E+02,0.00E+00,0.00E+00,1.07E+02,2.32E+02,3.55E+00,877,0.00E+00,0
865.7683,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.10E-02,-2.03E+02,6.12E+01,-2.28E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.32E+02,-1.09E+02,0.00E+00,0.00E+00,1.07E+02,2.32E+02,3.55E+00,878,0.00E+00,0
866.0757,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.07E-02,-2.03E+02,6.12E+01,-2.28E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.28E+02,-1.09E+02,0.00E+00,0.00E+00,1.08E+02,2.32E+02,3.55E+00,879,0.00E+00,0
866.3831,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.04E-02,-2.03E+02,6.12E+01,-2.29E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.25E+02,-1.10E+02,0.00E+00,0.00E+00,1.08E+02,2.32E+02,3.55E+00,880,0.00E+00,0
866.6904,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.01E-02,-2.03E+02,6.12E+01,-2.29E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.22E+02,-1.10E+02,0.00E+00,0.00E+00,1.08E+02,2.32E+02,3.55E+00,881,0.00E+00,0
867.09,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.97E-02,-2.04E+02,6.12E+01,-2.29E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.18E+02,-1.10E+02,0.00E+00,0.00E+00,1.08E+02,2.33E+02,3.55E+00,882,0.00E+00,0
867.4895,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.93E-02,-2.04E+02,6.12E+01,-2.29E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.14E+02,-1.10E+02,0.00E+00,0.00E+00,1.08E+02,2.33E+02,3.55E+00,883,0.00E+00,0
867.8891,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.90E-02,-2.04E+02,6.12E+01,-2.29E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.11E+02,-1.10E+02,0.00E+00,0.00E+00,1.09E+02,2.33E+02,3.55E+00,884,0.00E+00,0
868.2887,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.86E-02,-2.04E+02,6.12E+01,-2.30E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.07E+02,-1.10E+02,0.00E+00,0.00E+00,1.09E+02,2.33E+02,3.55E+00,885,0.00E+00,0
868.6882,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.82E-02,-2.05E+02,6.12E+01,-2.30E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.04E+02,-1.10E+02,0.00E+00,0.00E+00,1.09E+02,2.34E+02,3.55E+00,886,0.00E+00,0
869.0878,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.78E-02,-2.05E+02,6.12E+01,-2.30E+02,3.42E+01,-2.36E+02,-6.35E+01,-1.01E+02,-1.10E+02,0.00E+00,0.00E+00,1.09E+02,2.34E+02,3.55E+00,887,0.00E+00,0
869.4873,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.75E-02,-2.05E+02,6.12E+01,-2.30E+02,3.42E+01,-2.36E+02,-6.35E+01,-9.78E+01,-1.11E+02,0.00E+00,0.00E+00,1.09E+02,2.34E+02,3.55E+00,888,0.00E+00,0
869.8869,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.71E-02,-2.05E+02,6.12E+01,-2.31E+02,3.42E+01,-2.36E+02,-6.35E+01,-9.48E+01,-1.11E+02,0.00E+00,0.00E+00,1.10E+02,2.34E+02,3.55E+00,889,0.00E+00,0
870.2865,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.67E-02,-2.06E+02,6.12E+01,-2.31E+02,3.42E+01,-2.36E+02,-6.35E+01,-9.20E+01,-1.11E+02,0.00E+00,0.00E+00,1.10E+02,2.34E+02,3.55E+00,890,0.00E+00,0
870.686,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.64E-02,-2.06E+02,6.12E+01,-2.31E+02,3.42E+01,-2.37E+02,-6.35E+01,-8.93E+01,-1.11E+02,0.00E+00,0.00E+00,1.10E+02,2.35E+02,3.55E+00,891,0.00E+00,0
871.0856,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.60E-02,-2.06E+02,6.12E+01,-2.31E+02,3.42E+01,-2.37E+02,-6.35E+01,-8.66E+01,-1.11E+02,0.00E+00,0.00E+00,1.10E+02,2.35E+02,3.55E+00,892,0.00E+00,0
871.4852,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.56E-02,-2.06E+02,6.12E+01,-2.32E+02,3.42E+01,-2.37E+02,-6.35E+01,-8.40E+01,-1.11E+02,0.00E+00,0.00E+00,1.10E+02,2.35E+02,3.55E+00,893,0.00E+00,0
871.8847,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.53E-02,-2.07E+02,6.12E+01,-2.32E+02,3.42E+01,-2.37E+02,-6.35E+01,-8.14E+01,-1.11E+02,0.00E+00,0.00E+00,1.11E+02,2.35E+02,3.55E+00,894,0.00E+00,0
872.2843,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.49E-02,-2.07E+02,6.12E+01,-2.32E+02,3.42E+01,-2.37E+02,-6.35E+01,-7.89E+01,-1.12E+02,0.00E+00,0.00E+00,1.11E+02,2.36E+02,3.55E+00,895,0.00E+00,0
872.6838,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.45E-02,-2.07E+02,6.12E+01,-2.32E+02,3.42E+01,-2.37E+02,-6.35E+01,-7.65E+01,-1.12E+02,0.00E+00,0.00E+00,1.11E+02,2.36E+02,3.55E+00,896,0.00E+00,0
873.0834,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.42E-02,-2.07E+02,6.12E+01,-2.33E+02,3.42E+01,-2.37E+02,-6.35E+01,-7.42E+01,-1.12E+02,0.00E+00,0.00E+00,1.11E+02,2.36E+02,3.55E+00,897,0.00E+00,0
873.483,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.38E-02,-2.08E+02,6.12E+01,-2.33E+02,3.42E+01,-2.37E+02,-6.35E+01,-7.22E+01,-1.12E+02,0.00E+00,0.00E+00,1.12E+02,2.36E+02,3.55E+00,898,0.00E+00,0
874.0024,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.33E-02,-2.08E+02,6.12E+01,-2.33E+02,3.42E+01,-2.37E+02,-6.35E+01,-7.00E+01,-1.12E+02,0.00E+00,0.00E+00,1.12E+02,2.37E+02,3.55E+00,899,0.00E+00,0
874.5218,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.28E-02,-2.08E+02,6.12E+01,-2.34E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.84E+01,-1.12E+02,0.00E+00,0.00E+00,1.12E+02,2.37E+02,3.55E+00,900,0.00E+00,0
875.0413,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.24E-02,-2.09E+02,6.12E+01,-2.34E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.72E+01,-1.12E+02,0.00E+00,0.00E+00,1.12E+02,2.37E+02,3.55E+00,901,0.00E+00,0
875.5607,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.19E-02,-2.09E+02,6.12E+01,-2.34E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.64E+01,-1.13E+02,0.00E+00,0.00E+00,1.13E+02,2.38E+02,3.55E+00,902,0.00E+00,0
876.0801,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.15E-02,-2.09E+02,6.12E+01,-2.34E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.57E+01,-1.13E+02,0.00E+00,0.00E+00,1.13E+02,2.38E+02,3.55E+00,903,0.00E+00,0
876.5995,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.10E-02,-2.10E+02,6.12E+01,-2.35E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.53E+01,-1.13E+02,0.00E+00,0.00E+00,1.13E+02,2.38E+02,3.55E+00,904,0.00E+00,0
877.119,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.05E-02,-2.10E+02,6.12E+01,-2.35E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.49E+01,-1.13E+02,0.00E+00,0.00E+00,1.14E+02,2.39E+02,3.55E+00,905,0.00E+00,0
877.6384,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.01E-02,-2.10E+02,6.12E+01,-2.35E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.46E+01,-1.13E+02,0.00E+00,0.00E+00,1.14E+02,2.39E+02,3.55E+00,906,0.00E+00,0
878.1578,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.96E-02,-2.10E+02,6.12E+01,-2.36E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.44E+01,-1.13E+02,0.00E+00,0.00E+00,1.14E+02,2.39E+02,3.55E+00,907,0.00E+00,0
878.6773,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.92E-02,-2.11E+02,6.12E+01,-2.36E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.43E+01,-1.14E+02,0.00E+00,0.00E+00,1.14E+02,2.40E+02,3.55E+00,908,0.00E+00,0
879.1967,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.87E-02,-2.11E+02,6.12E+01,-2.36E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.41E+01,-1.14E+02,0.00E+00,0.00E+00,1.15E+02,2.40E+02,3.55E+00,909,0.00E+00,0
879.7161,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.83E-02,-2.11E+02,6.12E+01,-2.37E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.40E+01,-1.14E+02,0.00E+00,0.00E+00,1.15E+02,2.40E+02,3.55E+00,910,0.00E+00,0
880.2356,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.79E-02,-2.12E+02,6.12E+01,-2.37E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.39E+01,-1.14E+02,0.00E+00,0.00E+00,1.15E+02,2.41E+02,3.55E+00,911,0.00E+00,0
880.755,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.74E-02,-2.12E+02,6.12E+01,-2.37E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.39E+01,-1.14E+02,0.00E+00,0.00E+00,1.16E+02,2.41E+02,3.55E+00,912,0.00E+00,0
881.2744,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.70E-02,-2.12E+02,6.12E+01,-2.38E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.38E+01,-1.14E+02,0.00E+00,0.00E+00,1.16E+02,2.41E+02,3.55E+00,913,0.00E+00,0
881.7939,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.66E-02,-2.13E+02,6.12E+01,-2.38E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.38E+01,-1.15E+02,0.00E+00,0.00E+00,1.16E+02,2.41E+02,3.55E+00,914,0.00E+00,0
882.3133,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.61E-02,-2.13E+02,6.12E+01,-2.38E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.37E+01,-1.15E+02,0.00E+00,0.00E+00,1.16E+02,2.42E+02,3.55E+00,915,0.00E+00,0
882.8327,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.57E-02,-2.13E+02,6.12E+01,-2.39E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.37E+01,-1.15E+02,0.00E+00,0.00E+00,1.17E+02,2.42E+02,3.55E+00,916,0.00E+00,0
883.3521,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.53E-02,-2.14E+02,6.12E+01,-2.39E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.37E+01,-1.15E+02,0.00E+00,0.00E+00,1.17E+02,2.42E+02,3.55E+00,917,0.00E+00,0
883.8716,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.49E-02,-2.14E+02,6.12E+01,-2.39E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.36E+01,-1.15E+02,0.00E+00,0.00E+00,1.17E+02,2.43E+02,3.55E+00,918,0.00E+00,0
884.391,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.45E-02,-2.14E+02,6.12E+01,-2.40E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.36E+01,-1.15E+02,0.00E+00,0.00E+00,1.18E+02,2.43E+02,3.55E+00,919,0.00E+00,0
884.9104,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.41E-02,-2.15E+02,6.12E+01,-2.40E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.36E+01,-1.15E+02,0.00E+00,0.00E+00,1.18E+02,2.43E+02,3.55E+00,920,0.00E+00,0
885.4299,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.37E-02,-2.15E+02,6.12E+01,-2.40E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.36E+01,-1.16E+02,0.00E+00,0.00E+00,1.18E+02,2.44E+02,3.55E+00,921,0.00E+00,0
885.9493,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.33E-02,-2.15E+02,6.12E+01,-2.40E+02,3.42E+01,-2.37E+02,-6.35E+01,-6.36E+01,-1.16E+02,0.00E+00,0.00E+00,1.18E+02,2.44E+02,3.55E+00,922,0.00E+00,0
