Time,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),TLevel,Cum(WTrans),SnowLayer
848.8165,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.40E-02,-1.93E+02,6.12E+01,-2.19E+02,1.51E+01,-2.50E+02,-6.47E+01,-1.38E+02,-1.01E+02,0.00E+00,0.00E+00,1.04E+02,2.21E+02,2.48E+00,743,0.00E+00,0
849.1239,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.37E-02,-1.93E+02,6.12E+01,-2.19E+02,1.51E+01,-2.50E+02,-6.46E+01,-1.22E+02,-1.01E+02,0.00E+00,0.00E+00,1.04E+02,2.22E+02,2.48E+00,744,0.00E+00,0
849.4312,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.35E-02,-1.93E+02,6.12E+01,-2.19E+02,1.51E+01,-2.50E+02,-6.45E+01,-1.09E+02,-1.01E+02,0.00E+00,0.00E+00,1.05E+02,2.22E+02,2.48E+00,745,0.00E+00,0
849.7386,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.33E-02,-1.93E+02,6.12E+01,-2.19E+02,1.51E+01,-2.50E+02,-6.45E+01,-9.80E+01,-1.01E+02,0.00E+00,0.00E+00,1.05E+02,2.22E+02,2.48E+00,746,0.00E+00,0
850.0459,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.31E-02,-1.93E+02,6.12E+01,-2.20E+02,1.51E+01,-2.50E+02,-6.44E+01,-9.04E+01,-1.01E+02,0.00E+00,0.00E+00,1.05E+02,2.22E+02,2.48E+00,747,0.00E+00,0
850.3533,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.28E-02,-1.94E+02,6.12E+01,-2.20E+02,1.51E+01,-2.50E+02,-6.43E+01,-8.50E+01,-1.01E+02,0.00E+00,0.00E+00,1.05E+02,2.22E+02,2.48E+00,748,0.00E+00,0
850.6606,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.26E-02,-1.94E+02,6.12E+01,-2.20E+02,1.51E+01,-2.50E+02,-6.42E+01,-8.08E+01,-1.01E+02,0.00E+00,0.00E+00,1.05E+02,2.23E+02,2.48E+00,749,0.00E+00,0
850.968,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.24E-02,-1.94E+02,6.12E+01,-2.20E+02,1.51E+01,-2.50E+02,-6.42E+01,-7.76E+01,-1.01E+02,0.00E+00,0.00E+00,1.05E+02,2.23E+02,2.48E+00,750,0.00E+00,0
851.2754,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.21E-02,-1.94E+02,6.12E+01,-2.20E+02,1.51E+01,-2.50E+02,-6.41E+01,-7.53E+01,-1.02E+02,0.00E+00,0.00E+00,1.05E+02,2.23E+02,2.48E+00,751,0.00E+00,0
851.5827,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.19E-02,-1.94E+02,6.12E+01,-2.21E+02,1.51E+01,-2.50E+02,-6.41E+01,-7.34E+01,-1.02E+02,0.00E+00,0.00E+00,1.06E+02,2.23E+02,2.48E+00,752,0.00E+00,0
851.8901,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.17E-02,-1.94E+02,6.12E+01,-2.21E+02,1.51E+01,-2.50E+02,-6.40E+01,-7.18E+01,-1.02E+02,0.00E+00,0.00E+00,1.06E+02,2.23E+02,2.48E+00,753,0.00E+00,0
852.1974,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.14E-02,-1.95E+02,6.12E+01,-2.21E+02,1.51E+01,-2.50E+02,-6.40E+01,-7.06E+01,-1.02E+02,0.00E+00,0.00E+00,1.06E+02,2.23E+02,2.48E+00,754,0.00E+00,0
852.5048,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.12E-02,-1.95E+02,6.12E+01,-2.21E+02,1.51E+01,-2.50E+02,-6.39E+01,-6.96E+01,-1.02E+02,0.00E+00,0.00E+00,1.06E+02,2.24E+02,2.48E+00,755,0.00E+00,0
852.8121,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.10E-02,-1.95E+02,6.12E+01,-2.21E+02,1.51E+01,-2.50E+02,-6.39E+01,-6.87E+01,-1.02E+02,0.00E+00,0.00E+00,1.06E+02,2.24E+02,2.48E+00,756,0.00E+00,0
853.1195,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.07E-02,-1.95E+02,6.12E+01,-2.22E+02,1.51E+01,-2.50E+02,-6.38E+01,-6.80E+01,-1.02E+02,0.00E+00,0.00E+00,1.06E+02,2.24E+02,2.48E+00,757,0.00E+00,0
853.4268,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.05E-02,-1.95E+02,6.12E+01,-2.22E+02,1.51E+01,-2.50E+02,-6.38E+01,-6.74E+01,-1.02E+02,0.00E+00,0.00E+00,1.07E+02,2.24E+02,2.48E+00,758,0.00E+00,0
853.7342,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.03E-02,-1.96E+02,6.12E+01,-2.22E+02,1.51E+01,-2.50E+02,-6.38E+01,-6.69E+01,-1.02E+02,0.00E+00,0.00E+00,1.07E+02,2.24E+02,2.48E+00,759,0.00E+00,0
854.0416,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.00E-02,-1.96E+02,6.12E+01,-2.22E+02,1.51E+01,-2.50E+02,-6.38E+01,-6.65E+01,-1.02E+02,0.00E+00,0.00E+00,1.07E+02,2.25E+02,2.48E+00,760,0.00E+00,0
854.3489,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.98E-02,-1.96E+02,6.12E+01,-2.22E+02,1.51E+01,-2.50E+02,-6.37E+01,-6.62E+01,-1.02E+02,0.00E+00,0.00E+00,1.07E+02,2.25E+02,2.48E+00,761,0.00E+00,0
854.6563,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.95E-02,-1.96E+02,6.12E+01,-2.22E+02,1.51E+01,-2.50E+02,-6.37E+01,-6.58E+01,-1.03E+02,0.00E+00,0.00E+00,1.07E+02,2.25E+02,2.48E+00,762,0.00E+00,0
855.0558,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.92E-02,-1.96E+02,6.12E+01,-2.23E+02,1.51E+01,-2.50E+02,-6.37E+01,-6.55E+01,-1.03E+02,0.00E+00,0.00E+00,1.07E+02,2.25E+02,2.48E+00,763,0.00E+00,0
855.4554,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.89E-02,-1.97E+02,6.12E+01,-2.23E+02,1.51E+01,-2.50E+02,-6.37E+01,-6.53E+01,-1.03E+02,0.00E+00,0.00E+00,1.08E+02,2.25E+02,2.48E+00,764,0.00E+00,0
855.855,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.86E-02,-1.97E+02,6.12E+01,-2.23E+02,1.51E+01,-2.50E+02,-6.36E+01,-6.50E+01,-1.03E+02,0.00E+00,0.00E+00,1.08E+02,2.26E+02,2.48E+00,765,0.00E+00,0
856.2545,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.83E-02,-1.97E+02,6.12E+01,-2.23E+02,1.51E+01,-2.50E+02,-6.36E+01,-6.49E+01,-1.03E+02,0.00E+00,0.00E+00,1.08E+02,2.26E+02,2.48E+00,766,0.00E+00,0
856.6541,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.80E-02,-1.97E+02,6.12E+01,-2.24E+02,1.51E+01,-2.50E+02,-6.36E+01,-6.47E+01,-1.03E+02,0.00E+00,0.00E+00,1.08E+02,2.26E+02,2.48E+00,767,0.00E+00,0
857.0536,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.76E-02,-1.98E+02,6.12E+01,-2.24E+02,1.51E+01,-2.50E+02,-6.36E+01,-6.45E+01,-1.03E+02,0.00E+00,0.00E+00,1.08E+02,2.26E+02,2.48E+00,768,0.00E+00,0
857.4532,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.73E-02,-1.98E+02,6.12E+01,-2.24E+02,1.51E+01,-2.50E+02,-6.36E+01,-6.44E+01,-1.03E+02,0.00E+00,0.00E+00,1.09E+02,2.27E+02,2.48E+00,769,0.00E+00,0
857.9726,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.69E-02,-1.98E+02,6.12E+01,-2.24E+02,1.51E+01,-2.50E+02,-6.36E+01,-6.43E+01,-1.03E+02,0.00E+00,0.00E+00,1.09E+02,2.27E+02,2.48E+00,770,0.00E+00,0
858.4921,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.65E-02,-1.98E+02,6.12E+01,-2.25E+02,1.51E+01,-2.50E+02,-6.35E+01,-6.41E+01,-1.04E+02,0.00E+00,0.00E+00,1.09E+02,2.27E+02,2.48E+00,771,0.00E+00,0
859.0115,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.60E-02,-1.99E+02,6.12E+01,-2.25E+02,1.51E+01,-2.50E+02,-6.35E+01,-6.41E+01,-1.04E+02,0.00E+00,0.00E+00,1.10E+02,2.28E+02,2.48E+00,772,0.00E+00,0
859.5309,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.56E-02,-1.99E+02,6.12E+01,-2.25E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.40E+01,-1.04E+02,0.00E+00,0.00E+00,1.10E+02,2.28E+02,2.48E+00,773,0.00E+00,0
860.0504,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.52E-02,-1.99E+02,6.12E+01,-2.26E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.39E+01,-1.04E+02,0.00E+00,0.00E+00,1.10E+02,2.28E+02,2.48E+00,774,0.00E+00,0
860.5698,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.47E-02,-2.00E+02,6.12E+01,-2.26E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.38E+01,-1.04E+02,0.00E+00,0.00E+00,1.10E+02,2.29E+02,2.48E+00,775,0.00E+00,0
861.0892,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.43E-02,-2.00E+02,6.12E+01,-2.26E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.38E+01,-1.04E+02,0.00E+00,0.00E+00,1.11E+02,2.29E+02,2.48E+00,776,0.00E+00,0
861.6086,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.39E-02,-2.00E+02,6.12E+01,-2.27E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.37E+01,-1.05E+02,0.00E+00,0.00E+00,1.11E+02,2.29E+02,2.48E+00,777,0.00E+00,0
862.1281,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.34E-02,-2.01E+02,6.12E+01,-2.27E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.37E+01,-1.05E+02,0.00E+00,0.00E+00,1.11E+02,2.30E+02,2.48E+00,778,0.00E+00,0
862.6475,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.30E-02,-2.01E+02,6.12E+01,-2.27E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.37E+01,-1.05E+02,0.00E+00,0.00E+00,1.11E+02,2.30E+02,2.48E+00,779,0.00E+00,0
863.1669,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.26E-02,-2.01E+02,6.12E+01,-2.28E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.36E+01,-1.05E+02,0.00E+00,0.00E+00,1.12E+02,2.30E+02,2.48E+00,780,0.00E+00,0
863.6864,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.21E-02,-2.02E+02,6.12E+01,-2.28E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.36E+01,-1.05E+02,0.00E+00,0.00E+00,1.12E+02,2.30E+02,2.48E+00,781,0.00E+00,0
864.2058,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.17E-02,-2.02E+02,6.12E+01,-2.28E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.36E+01,-1.05E+02,0.00E+00,0.00E+00,1.12E+02,2.31E+02,2.48E+00,782,0.00E+00,0
864.7252,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.12E-02,-2.02E+02,6.12E+01,-2.29E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.36E+01,-1.06E+02,0.00E+00,0.00E+00,1.13E+02,2.31E+02,2.48E+00,783,0.00E+00,0
865.2447,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.08E-02,-2.03E+02,6.12E+01,-2.29E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.36E+01,-1.06E+02,0.00E+00,0.00E+00,1.13E+02,2.31E+02,2.48E+00,784,0.00E+00,0
865.7641,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-8.03E-02,-2.03E+02,6.12E+01,-2.29E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.35E+01,-1.06E+02,0.00E+00,0.00E+00,1.13E+02,2.32E+02,2.48E+00,785,0.00E+00,0
866.2835,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.99E-02,-2.03E+02,6.12E+01,-2.30E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.35E+01,-1.06E+02,0.00E+00,0.00E+00,1.13E+02,2.32E+02,2.48E+00,786,0.00E+00,0
866.8029,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.94E-02,-2.04E+02,6.12E+01,-2.30E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.35E+01,-1.06E+02,0.00E+00,0.00E+00,1.14E+02,2.32E+02,2.48E+00,787,0.00E+00,0
867.3224,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.90E-02,-2.04E+02,6.12E+01,-2.30E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.35E+01,-1.06E+02,0.00E+00,0.00E+00,1.14E+02,2.33E+02,2.48E+00,788,0.00E+00,0
867.8418,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.85E-02,-2.04E+02,6.12E+01,-2.31E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.35E+01,-1.07E+02,0.00E+00,0.00E+00,1.14E+02,2.33E+02,2.48E+00,789,0.00E+00,0
868.3612,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.81E-02,-2.05E+02,6.12E+01,-2.31E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.35E+01,-1.07E+02,0.00E+00,0.00E+00,1.14E+02,2.33E+02,2.48E+00,790,0.00E+00,0
868.8807,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.76E-02,-2.05E+02,6.12E+01,-2.31E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.35E+01,-1.07E+02,0.00E+00,0.00E+00,1.15E+02,2.34E+02,2.48E+00,791,0.00E+00,0
869.4001,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.72E-02,-2.05E+02,6.12E+01,-2.31E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.35E+01,-1.07E+02,0.00E+00,0.00E+00,1.15E+02,2.34E+02,2.48E+00,792,0.00E+00,0
869.9195,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.67E-02,-2.05E+02,6.12E+01,-2.32E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.35E+01,-1.07E+02,0.00E+00,0.00E+00,1.15E+02,2.34E+02,2.48E+00,793,0.00E+00,0
870.439,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.63E-02,-2.06E+02,6.12E+01,-2.32E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.35E+01,-1.07E+02,0.00E+00,0.00E+00,1.16E+02,2.35E+02,2.48E+00,794,0.00E+00,0
870.9584,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.58E-02,-2.06E+02,6.12E+01,-2.32E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.35E+01,-1.08E+02,0.00E+00,0.00E+00,1.16E+02,2.35E+02,2.48E+00,795,0.00E+00,0
871.4778,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.54E-02,-2.06E+02,6.12E+01,-2.33E+02,1.51E+01,-2.51E+02,-6.35E+01,-6.35E+01,-1.08E+02,0.00E+00,0.00E+00,1.16E+02,2.35E+02,2.48E+00,796,0.00E+00,0
871.9973,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.49E-02,-2.07E+02,6.12E+01,-2.33E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.08E+02,0.00E+00,0.00E+00,1.16E+02,2.36E+02,2.48E+00,797,0.00E+00,0
872.5167,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.44E-02,-2.07E+02,6.12E+01,-2.33E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.08E+02,0.00E+00,0.00E+00,1.17E+02,2.36E+02,2.48E+00,798,0.00E+00,0
873.0361,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.40E-02,-2.07E+02,6.12E+01,-2.34E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.08E+02,0.00E+00,0.00E+00,1.17E+02,2.36E+02,2.48E+00,799,0.00E+00,0
873.5555,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.35E-02,-2.08E+02,6.12E+01,-2.34E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.08E+02,0.00E+00,0.00E+00,1.17E+02,2.36E+02,2.48E+00,800,0.00E+00,0
874.075,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.31E-02,-2.08E+02,6.12E+01,-2.34E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.09E+02,0.00E+00,0.00E+00,1.17E+02,2.37E+02,2.48E+00,801,0.00E+00,0
874.5944,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.26E-02,-2.08E+02,6.12E+01,-2.35E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.09E+02,0.00E+00,0.00E+00,1.18E+02,2.37E+02,2.48E+00,802,0.00E+00,0
875.1138,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.22E-02,-2.09E+02,6.12E+01,-2.35E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.09E+02,0.00E+00,0.00E+00,1.18E+02,2.37E+02,2.48E+00,803,0.00E+00,0
875.6333,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.17E-02,-2.09E+02,6.12E+01,-2.35E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.09E+02,0.00E+00,0.00E+00,1.18E+02,2.38E+02,2.48E+00,804,0.00E+00,0
876.1527,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.13E-02,-2.09E+02,6.12E+01,-2.36E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.09E+02,0.00E+00,0.00E+00,1.19E+02,2.38E+02,2.48E+00,805,0.00E+00,0
876.6721,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.08E-02,-2.10E+02,6.12E+01,-2.36E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.09E+02,0.00E+00,0.00E+00,1.19E+02,2.38E+02,2.48E+00,806,0.00E+00,0
877.1916,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-7.03E-02,-2.10E+02,6.12E+01,-2.36E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.10E+02,0.00E+00,0.00E+00,1.19E+02,2.39E+02,2.48E+00,807,0.00E+00,0
877.711,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.99E-02,-2.10E+02,6.12E+01,-2.37E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.10E+02,0.00E+00,0.00E+00,1.19E+02,2.39E+02,2.48E+00,808,0.00E+00,0
878.2304,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.94E-02,-2.11E+02,6.12E+01,-2.37E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.10E+02,0.00E+00,0.00E+00,1.20E+02,2.39E+02,2.48E+00,809,0.00E+00,0
878.7499,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.90E-02,-2.11E+02,6.12E+01,-2.37E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.10E+02,0.00E+00,0.00E+00,1.20E+02,2.40E+02,2.48E+00,810,0.00E+00,0
879.2693,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.85E-02,-2.11E+02,6.12E+01,-2.37E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.10E+02,0.00E+00,0.00E+00,1.20E+02,2.40E+02,2.48E+00,811,0.00E+00,0
879.7887,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.81E-02,-2.11E+02,6.12E+01,-2.38E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.10E+02,0.00E+00,0.00E+00,1.21E+02,2.40E+02,2.48E+00,812,0.00E+00,0
880.3081,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.76E-02,-2.12E+02,6.12E+01,-2.38E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.11E+02,0.00E+00,0.00E+00,1.21E+02,2.41E+02,2.48E+00,813,0.00E+00,0
880.8276,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.72E-02,-2.12E+02,6.12E+01,-2.38E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.11E+02,0.00E+00,0.00E+00,1.21E+02,2.41E+02,2.48E+00,814,0.00E+00,0
881.347,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.67E-02,-2.12E+02,6.12E+01,-2.39E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.11E+02,0.00E+00,0.00E+00,1.21E+02,2.41E+02,2.48E+00,815,0.00E+00,0
881.8664,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.63E-02,-2.13E+02,6.12E+01,-2.39E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.11E+02,0.00E+00,0.00E+00,1.22E+02,2.42E+02,2.48E+00,816,0.00E+00,0
882.3859,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.58E-02,-2.13E+02,6.12E+01,-2.39E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.11E+02,0.00E+00,0.00E+00,1.22E+02,2.42E+02,2.48E+00,817,0.00E+00,0
882.9053,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.54E-02,-2.13E+02,6.12E+01,-2.40E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.11E+02,0.00E+00,0.00E+00,1.22E+02,2.42E+02,2.48E+00,818,0.00E+00,0
883.4247,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.50E-02,-2.14E+02,6.12E+01,-2.40E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.11E+02,0.00E+00,0.00E+00,1.23E+02,2.42E+02,2.48E+00,819,0.00E+00,0
883.9442,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.45E-02,-2.14E+02,6.12E+01,-2.40E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.12E+02,0.00E+00,0.00E+00,1.23E+02,2.43E+02,2.48E+00,820,0.00E+00,0
884.4636,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.41E-02,-2.14E+02,6.12E+01,-2.41E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.12E+02,0.00E+00,0.00E+00,1.23E+02,2.43E+02,2.48E+00,821,0.00E+00,0
884.983,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.36E-02,-2.15E+02,6.12E+01,-2.41E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.12E+02,0.00E+00,0.00E+00,1.23E+02,2.43E+02,2.48E+00,822,0.00E+00,0
885.5025,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.32E-02,-2.15E+02,6.12E+01,-2.41E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.12E+02,0.00E+00,0.00E+00,1.24E+02,2.44E+02,2.48E+00,823,0.00E+00,0
886.0219,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.28E-02,-2.15E+02,6.12E+01,-2.42E+02,1.51E+01,-2.52E+02,-6.35E+01,-6.35E+01,-1.12E+02,0.00E+00,0.00E+00,1.24E+02,2.44E+02,2.48E+00,824,0.00E+00,0
886.5413,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.24E-02,-2.16E+02,6.12E+01,-2.42E+02,1.51E+01,-2.53E+02,-6.35E+01,-6.35E+01,-1.12E+02,0.00E+00,0.00E+00,1.24E+02,2.44E+02,2.48E+00,825,0.00E+00,0
887.0607,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.19E-02,-2.16E+02,6.12E+01,-2.42E+02,1.51E+01,-2.53E+02,-6.35E+01,-6.35E+01,-1.13E+02,0.00E+00,0.00E+00,1.25E+02,2.45E+02,2.48E+00,826,0.00E+00,0
887.5802,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.15E-02,-2.16E+02,6.12E+01,-2.43E+02,1.51E+01,-2.53E+02,-6.35E+01,-6.35E+01,-1.13E+02,0.00E+00,0.00E+00,1.25E+02,2.45E+02,2.48E+00,827,0.00E+00,0
888.0996,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.11E-02,-2.17E+02,6.12E+01,-2.43E+02,1.51E+01,-2.53E+02,-6.35E+01,-6.35E+01,-1.13E+02,0.00E+00,0.00E+00,1.25E+02,2.45E+02,2.48E+00,828,0.00E+00,0
888.619,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.07E-02,-2.17E+02,6.12E+01,-2.43E+02,1.51E+01,-2.53E+02,-6.35E+01,-6.35E+01,-1.13E+02,0.00E+00,0.00E+00,1.25E+02,2.46E+02,2.48E+00,829,0.00E+00,0
889.1385,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-6.02E-02,-2.17E+02,6.12E+01,-2.43E+02,1.51E+01,-2.53E+02,-6.35E+01,-6.35E+01,-1.13E+02,0.00E+00,0.00E+00,1.26E+02,2.46E+02,2.48E+00,830,0.00E+00,0
889.6579,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.98E-02,-2.17E+02,6.12E+01,-2.44E+02,1.51E+01,-2.53E+02,-6.35E+01,-6.35E+01,-1.13E+02,0.00E+00,0.00E+00,1.26E+02,2.46E+02,2.48E+00,831,0.00E+00,0
890.3332,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.93E-02,-2.18E+02,6.12E+01,-2.44E+02,1.51E+01,-2.53E+02,-6.35E+01,-6.35E+01,-1.14E+02,0.00E+00,0.00E+00,1.26E+02,2.47E+02,2.48E+00,832,0.00E+00,0
891.0084,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-5.87E-02,-2.18E+02,6.12E+01,-2.45E+02,1.51E+01,-2.53E+02,-6.35E+01,-6.35E+01,-1.14E+02,0.00E+00,0.00E+00,1.27E+02,2.47E+02,2.48E+00,833,0.00E+00,0
