Time,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot,)    sum(vTop),sum(vRoot,)    sum(vBot,)      hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),TLeve,l Cum(WTrans),SnowLayer
844.8947,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.38E-01,-1.90E+02,6.12E+01,-2.15E+02,2.10E+01,-2.54E+02,-7.14E+01,-1.50E+03,-9.21E+01,0.00E+00,0.00E+00,8.76E+01,2.19E+02,3.59E+00,728,-1.50E+01,0
845.2583,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.37E-01,-1.90E+02,6.12E+01,-2.16E+02,2.10E+01,-2.54E+02,-7.03E+01,-1.39E+03,-9.22E+01,0.00E+00,0.00E+00,8.77E+01,2.19E+02,3.59E+00,729,-1.50E+01,0
845.6219,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.36E-01,-1.91E+02,6.12E+01,-2.16E+02,2.10E+01,-2.54E+02,-6.95E+01,-1.23E+03,-9.23E+01,0.00E+00,0.00E+00,8.79E+01,2.19E+02,3.59E+00,730,-1.49E+01,0
845.9855,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.36E-01,-1.91E+02,6.12E+01,-2.16E+02,2.10E+01,-2.54E+02,-6.90E+01,-9.67E+02,-9.24E+01,0.00E+00,0.00E+00,8.81E+01,2.20E+02,3.59E+00,731,-1.49E+01,0
846.3491,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.35E-01,-1.91E+02,6.12E+01,-2.16E+02,2.10E+01,-2.54E+02,-6.87E+01,-7.68E+02,-9.24E+01,0.00E+00,0.00E+00,8.82E+01,2.20E+02,3.59E+00,732,-1.48E+01,0
846.7127,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.34E-01,-1.91E+02,6.12E+01,-2.17E+02,2.10E+01,-2.54E+02,-6.83E+01,-6.38E+02,-9.25E+01,0.00E+00,0.00E+00,8.84E+01,2.20E+02,3.59E+00,733,-1.48E+01,0
847.0763,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.33E-01,-1.92E+02,6.12E+01,-2.17E+02,2.10E+01,-2.54E+02,-6.78E+01,-5.60E+02,-9.26E+01,0.00E+00,0.00E+00,8.86E+01,2.20E+02,3.59E+00,734,-1.47E+01,0
847.4399,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.33E-01,-1.92E+02,6.12E+01,-2.17E+02,2.10E+01,-2.54E+02,-6.74E+01,-5.07E+02,-9.27E+01,0.00E+00,0.00E+00,8.88E+01,2.21E+02,3.59E+00,735,-1.46E+01,0
847.8035,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.32E-01,-1.92E+02,6.12E+01,-2.17E+02,2.10E+01,-2.54E+02,-6.71E+01,-4.58E+02,-9.28E+01,0.00E+00,0.00E+00,8.89E+01,2.21E+02,3.59E+00,736,-1.46E+01,0
848.1671,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.31E-01,-1.92E+02,6.12E+01,-2.17E+02,2.10E+01,-2.54E+02,-6.69E+01,-3.97E+02,-9.28E+01,0.00E+00,0.00E+00,8.91E+01,2.21E+02,3.59E+00,737,-1.45E+01,0
848.5307,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.31E-01,-1.92E+02,6.12E+01,-2.18E+02,2.10E+01,-2.54E+02,-6.66E+01,-3.30E+02,-9.29E+01,0.00E+00,0.00E+00,8.93E+01,2.21E+02,3.59E+00,738,-1.45E+01,0
848.8943,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.30E-01,-1.93E+02,6.12E+01,-2.18E+02,2.10E+01,-2.54E+02,-6.64E+01,-2.84E+02,-9.30E+01,0.00E+00,0.00E+00,8.95E+01,2.21E+02,3.59E+00,739,-1.44E+01,0
849.2579,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.29E-01,-1.93E+02,6.12E+01,-2.18E+02,2.10E+01,-2.54E+02,-6.62E+01,-2.50E+02,-9.31E+01,0.00E+00,0.00E+00,8.96E+01,2.22E+02,3.59E+00,740,-1.44E+01,0
849.6215,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.29E-01,-1.93E+02,6.12E+01,-2.18E+02,2.10E+01,-2.54E+02,-6.60E+01,-2.26E+02,-9.31E+01,0.00E+00,0.00E+00,8.98E+01,2.22E+02,3.59E+00,741,-1.43E+01,0
849.9851,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.28E-01,-1.93E+02,6.12E+01,-2.19E+02,2.10E+01,-2.54E+02,-6.57E+01,-2.08E+02,-9.32E+01,0.00E+00,0.00E+00,9.00E+01,2.22E+02,3.59E+00,742,-1.43E+01,0
850.4578,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.27E-01,-1.94E+02,6.12E+01,-2.19E+02,2.10E+01,-2.54E+02,-6.56E+01,-1.88E+02,-9.33E+01,0.00E+00,0.00E+00,9.02E+01,2.22E+02,3.59E+00,743,-1.42E+01,0
850.9304,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.26E-01,-1.94E+02,6.12E+01,-2.19E+02,2.10E+01,-2.54E+02,-6.54E+01,-1.67E+02,-9.34E+01,0.00E+00,0.00E+00,9.04E+01,2.23E+02,3.59E+00,744,-1.41E+01,0
851.4031,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.26E-01,-1.94E+02,6.12E+01,-2.19E+02,2.10E+01,-2.54E+02,-6.52E+01,-1.49E+02,-9.35E+01,0.00E+00,0.00E+00,9.07E+01,2.23E+02,3.59E+00,745,-1.40E+01,0
851.8758,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.25E-01,-1.94E+02,6.12E+01,-2.20E+02,2.10E+01,-2.54E+02,-6.50E+01,-1.35E+02,-9.36E+01,0.00E+00,0.00E+00,9.09E+01,2.23E+02,3.59E+00,746,-1.40E+01,0
852.3485,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.24E-01,-1.95E+02,6.12E+01,-2.20E+02,2.10E+01,-2.54E+02,-6.49E+01,-1.24E+02,-9.37E+01,0.00E+00,0.00E+00,9.11E+01,2.24E+02,3.59E+00,747,-1.39E+01,0
852.8212,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.23E-01,-1.95E+02,6.12E+01,-2.20E+02,2.10E+01,-2.55E+02,-6.48E+01,-1.13E+02,-9.38E+01,0.00E+00,0.00E+00,9.14E+01,2.24E+02,3.59E+00,748,-1.38E+01,0
853.2939,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.22E-01,-1.95E+02,6.12E+01,-2.21E+02,2.10E+01,-2.55E+02,-6.47E+01,-1.03E+02,-9.39E+01,0.00E+00,0.00E+00,9.16E+01,2.24E+02,3.59E+00,749,-1.37E+01,0
853.7665,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.22E-01,-1.96E+02,6.12E+01,-2.21E+02,2.10E+01,-2.55E+02,-6.46E+01,-9.51E+01,-9.39E+01,0.00E+00,0.00E+00,9.18E+01,2.24E+02,3.59E+00,750,-1.37E+01,0
854.2392,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.21E-01,-1.96E+02,6.12E+01,-2.21E+02,2.10E+01,-2.55E+02,-6.45E+01,-8.86E+01,-9.40E+01,0.00E+00,0.00E+00,9.20E+01,2.25E+02,3.59E+00,751,-1.36E+01,0
854.7119,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.20E-01,-1.96E+02,6.12E+01,-2.21E+02,2.10E+01,-2.55E+02,-6.44E+01,-8.37E+01,-9.41E+01,0.00E+00,0.00E+00,9.23E+01,2.25E+02,3.59E+00,752,-1.35E+01,0
855.1846,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.20E-01,-1.96E+02,6.12E+01,-2.22E+02,2.10E+01,-2.55E+02,-6.43E+01,-8.02E+01,-9.42E+01,0.00E+00,0.00E+00,9.25E+01,2.25E+02,3.59E+00,753,-1.34E+01,0
855.6573,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.19E-01,-1.97E+02,6.12E+01,-2.22E+02,2.10E+01,-2.55E+02,-6.42E+01,-7.71E+01,-9.43E+01,0.00E+00,0.00E+00,9.27E+01,2.26E+02,3.59E+00,754,-1.34E+01,0
856.1299,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.18E-01,-1.97E+02,6.12E+01,-2.22E+02,2.10E+01,-2.55E+02,-6.42E+01,-7.50E+01,-9.43E+01,0.00E+00,0.00E+00,9.30E+01,2.26E+02,3.59E+00,755,-1.33E+01,0
856.6026,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.18E-01,-1.97E+02,6.12E+01,-2.23E+02,2.10E+01,-2.55E+02,-6.41E+01,-7.32E+01,-9.44E+01,0.00E+00,0.00E+00,9.32E+01,2.26E+02,3.59E+00,756,-1.32E+01,0
857.0753,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.17E-01,-1.98E+02,6.12E+01,-2.23E+02,2.10E+01,-2.55E+02,-6.41E+01,-7.16E+01,-9.45E+01,0.00E+00,0.00E+00,9.34E+01,2.26E+02,3.59E+00,757,-1.31E+01,0
857.548,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.17E-01,-1.98E+02,6.12E+01,-2.23E+02,2.10E+01,-2.55E+02,-6.40E+01,-7.05E+01,-9.45E+01,0.00E+00,0.00E+00,9.37E+01,2.27E+02,3.59E+00,758,-1.31E+01,0
858.0207,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.16E-01,-1.98E+02,6.12E+01,-2.23E+02,2.10E+01,-2.55E+02,-6.39E+01,-6.95E+01,-9.46E+01,0.00E+00,0.00E+00,9.39E+01,2.27E+02,3.59E+00,759,-1.30E+01,0
858.6352,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.15E-01,-1.99E+02,6.12E+01,-2.24E+02,2.10E+01,-2.55E+02,-6.39E+01,-6.85E+01,-9.47E+01,0.00E+00,0.00E+00,9.42E+01,2.27E+02,3.59E+00,760,-1.29E+01,0
859.2496,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.15E-01,-1.99E+02,6.12E+01,-2.24E+02,2.10E+01,-2.55E+02,-6.39E+01,-6.76E+01,-9.48E+01,0.00E+00,0.00E+00,9.45E+01,2.28E+02,3.59E+00,761,-1.28E+01,0
859.8641,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.14E-01,-1.99E+02,6.12E+01,-2.25E+02,2.10E+01,-2.55E+02,-6.38E+01,-6.70E+01,-9.48E+01,0.00E+00,0.00E+00,9.48E+01,2.28E+02,3.59E+00,762,-1.27E+01,0
860.4786,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.13E-01,-2.00E+02,6.12E+01,-2.25E+02,2.10E+01,-2.55E+02,-6.38E+01,-6.65E+01,-9.49E+01,0.00E+00,0.00E+00,9.51E+01,2.28E+02,3.59E+00,763,-1.26E+01,0
861.0931,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.13E-01,-2.00E+02,6.12E+01,-2.25E+02,2.10E+01,-2.56E+02,-6.37E+01,-6.60E+01,-9.50E+01,0.00E+00,0.00E+00,9.54E+01,2.29E+02,3.59E+00,764,-1.25E+01,0
861.7076,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.12E-01,-2.00E+02,6.12E+01,-2.26E+02,2.10E+01,-2.56E+02,-6.37E+01,-6.57E+01,-9.50E+01,0.00E+00,0.00E+00,9.57E+01,2.29E+02,3.59E+00,765,-1.24E+01,0
862.3221,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.12E-01,-2.01E+02,6.12E+01,-2.26E+02,2.10E+01,-2.56E+02,-6.37E+01,-6.54E+01,-9.51E+01,0.00E+00,0.00E+00,9.60E+01,2.30E+02,3.59E+00,766,-1.23E+01,0
862.9366,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.11E-01,-2.01E+02,6.12E+01,-2.26E+02,2.10E+01,-2.56E+02,-6.37E+01,-6.51E+01,-9.51E+01,0.00E+00,0.00E+00,9.63E+01,2.30E+02,3.59E+00,767,-1.22E+01,0
863.551,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.11E-01,-2.02E+02,6.12E+01,-2.27E+02,2.10E+01,-2.56E+02,-6.36E+01,-6.49E+01,-9.52E+01,0.00E+00,0.00E+00,9.67E+01,2.30E+02,3.59E+00,768,-1.21E+01,0
864.1655,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.10E-01,-2.02E+02,6.12E+01,-2.27E+02,2.10E+01,-2.56E+02,-6.36E+01,-6.47E+01,-9.53E+01,0.00E+00,0.00E+00,9.70E+01,2.31E+02,3.59E+00,769,-1.20E+01,0
864.78,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.10E-01,-2.02E+02,6.12E+01,-2.28E+02,2.10E+01,-2.56E+02,-6.36E+01,-6.46E+01,-9.53E+01,0.00E+00,0.00E+00,9.73E+01,2.31E+02,3.59E+00,770,-1.19E+01,0
865.3945,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.10E-01,-2.03E+02,6.12E+01,-2.28E+02,2.10E+01,-2.56E+02,-6.36E+01,-6.44E+01,-9.53E+01,0.00E+00,0.00E+00,9.76E+01,2.31E+02,3.59E+00,771,-1.18E+01,0
866.009,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.09E-01,-2.03E+02,6.12E+01,-2.28E+02,2.10E+01,-2.56E+02,-6.36E+01,-6.43E+01,-9.54E+01,0.00E+00,0.00E+00,9.79E+01,2.32E+02,3.59E+00,772,-1.17E+01,0
866.6235,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.09E-01,-2.03E+02,6.12E+01,-2.29E+02,2.10E+01,-2.56E+02,-6.36E+01,-6.42E+01,-9.54E+01,0.00E+00,0.00E+00,9.82E+01,2.32E+02,3.59E+00,773,-1.16E+01,0
867.238,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.09E-01,-2.04E+02,6.12E+01,-2.29E+02,2.10E+01,-2.56E+02,-6.35E+01,-6.41E+01,-9.55E+01,0.00E+00,0.00E+00,9.85E+01,2.33E+02,3.59E+00,774,-1.15E+01,0
867.8525,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.09E-01,-2.04E+02,6.12E+01,-2.29E+02,2.10E+01,-2.56E+02,-6.35E+01,-6.41E+01,-9.55E+01,0.00E+00,0.00E+00,9.88E+01,2.33E+02,3.59E+00,775,-1.14E+01,0
868.4669,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.09E-01,-2.05E+02,6.12E+01,-2.30E+02,2.10E+01,-2.56E+02,-6.35E+01,-6.40E+01,-9.56E+01,0.00E+00,0.00E+00,9.91E+01,2.33E+02,3.59E+00,776,-1.13E+01,0
869.0814,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.08E-01,-2.05E+02,6.12E+01,-2.30E+02,2.10E+01,-2.56E+02,-6.35E+01,-6.39E+01,-9.56E+01,0.00E+00,0.00E+00,9.94E+01,2.34E+02,3.59E+00,777,-1.12E+01,0
869.6959,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.08E-01,-2.05E+02,6.12E+01,-2.31E+02,2.10E+01,-2.56E+02,-6.35E+01,-6.39E+01,-9.56E+01,0.00E+00,0.00E+00,9.97E+01,2.34E+02,3.59E+00,778,-1.11E+01,0
870.4947,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.08E-01,-2.06E+02,6.12E+01,-2.31E+02,2.10E+01,-2.57E+02,-6.35E+01,-6.38E+01,-9.57E+01,0.00E+00,0.00E+00,1.00E+02,2.35E+02,3.59E+00,779,-1.10E+01,0
871.2936,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.08E-01,-2.06E+02,6.12E+01,-2.32E+02,2.10E+01,-2.57E+02,-6.35E+01,-6.37E+01,-9.58E+01,0.00E+00,0.00E+00,1.01E+02,2.35E+02,3.59E+00,780,-1.09E+01,0
872.0924,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.08E-01,-2.07E+02,6.12E+01,-2.32E+02,2.10E+01,-2.57E+02,-6.35E+01,-6.37E+01,-9.58E+01,0.00E+00,0.00E+00,1.01E+02,2.36E+02,3.59E+00,781,-1.08E+01,0
872.8912,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.08E-01,-2.07E+02,6.12E+01,-2.32E+02,2.10E+01,-2.57E+02,-6.35E+01,-6.37E+01,-9.59E+01,0.00E+00,0.00E+00,1.01E+02,2.36E+02,3.59E+00,782,-1.06E+01,0
873.6901,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.07E-01,-2.08E+02,6.12E+01,-2.33E+02,2.10E+01,-2.57E+02,-6.35E+01,-6.36E+01,-9.60E+01,0.00E+00,0.00E+00,1.02E+02,2.37E+02,3.59E+00,783,-1.05E+01,0
874.4889,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.07E-01,-2.08E+02,6.12E+01,-2.33E+02,2.10E+01,-2.57E+02,-6.35E+01,-6.36E+01,-9.61E+01,0.00E+00,0.00E+00,1.02E+02,2.37E+02,3.59E+00,784,-1.04E+01,0
875.2877,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.07E-01,-2.09E+02,6.12E+01,-2.34E+02,2.10E+01,-2.57E+02,-6.35E+01,-6.36E+01,-9.61E+01,0.00E+00,0.00E+00,1.03E+02,2.38E+02,3.59E+00,785,-1.03E+01,0
876.0866,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.07E-01,-2.09E+02,6.12E+01,-2.34E+02,2.10E+01,-2.57E+02,-6.35E+01,-6.36E+01,-9.62E+01,0.00E+00,0.00E+00,1.03E+02,2.38E+02,3.59E+00,786,-1.01E+01,0
876.8854,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.07E-01,-2.10E+02,6.12E+01,-2.35E+02,2.10E+01,-2.57E+02,-6.35E+01,-6.36E+01,-9.63E+01,0.00E+00,0.00E+00,1.03E+02,2.39E+02,3.59E+00,787,-1.00E+01,0
877.6842,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.06E-01,-2.10E+02,6.12E+01,-2.35E+02,2.10E+01,-2.57E+02,-6.35E+01,-6.36E+01,-9.64E+01,0.00E+00,0.00E+00,1.04E+02,2.39E+02,3.59E+00,788,-9.87E+00,0
878.4831,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.06E-01,-2.11E+02,6.12E+01,-2.36E+02,2.10E+01,-2.57E+02,-6.35E+01,-6.35E+01,-9.65E+01,0.00E+00,0.00E+00,1.04E+02,2.39E+02,3.59E+00,789,-9.74E+00,0
879.2819,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.06E-01,-2.11E+02,6.12E+01,-2.36E+02,2.10E+01,-2.57E+02,-6.35E+01,-6.35E+01,-9.65E+01,0.00E+00,0.00E+00,1.05E+02,2.40E+02,3.59E+00,790,-9.61E+00,0
880.0807,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.06E-01,-2.12E+02,6.12E+01,-2.37E+02,2.10E+01,-2.58E+02,-6.35E+01,-6.35E+01,-9.66E+01,0.00E+00,0.00E+00,1.05E+02,2.40E+02,3.59E+00,791,-9.48E+00,0
880.8796,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.05E-01,-2.12E+02,6.12E+01,-2.37E+02,2.10E+01,-2.58E+02,-6.35E+01,-6.35E+01,-9.67E+01,0.00E+00,0.00E+00,1.05E+02,2.41E+02,3.59E+00,792,-9.35E+00,0
881.6784,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.05E-01,-2.13E+02,6.12E+01,-2.38E+02,2.10E+01,-2.58E+02,-6.35E+01,-6.35E+01,-9.68E+01,0.00E+00,0.00E+00,1.06E+02,2.41E+02,3.59E+00,793,-9.22E+00,0
882.4772,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.05E-01,-2.13E+02,6.12E+01,-2.38E+02,2.10E+01,-2.58E+02,-6.35E+01,-6.35E+01,-9.69E+01,0.00E+00,0.00E+00,1.06E+02,2.42E+02,3.59E+00,794,-9.09E+00,0
883.2761,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.05E-01,-2.14E+02,6.12E+01,-2.39E+02,2.10E+01,-2.58E+02,-6.35E+01,-6.35E+01,-9.70E+01,0.00E+00,0.00E+00,1.07E+02,2.42E+02,3.59E+00,795,-8.96E+00,0
884.0749,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.04E-01,-2.14E+02,6.12E+01,-2.39E+02,2.10E+01,-2.58E+02,-6.35E+01,-6.35E+01,-9.71E+01,0.00E+00,0.00E+00,1.07E+02,2.43E+02,3.59E+00,796,-8.83E+00,0
884.8737,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.04E-01,-2.15E+02,6.12E+01,-2.40E+02,2.10E+01,-2.58E+02,-6.35E+01,-6.35E+01,-9.72E+01,0.00E+00,0.00E+00,1.07E+02,2.43E+02,3.59E+00,797,-8.70E+00,0
885.6726,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.04E-01,-2.15E+02,6.12E+01,-2.40E+02,2.10E+01,-2.58E+02,-6.35E+01,-6.35E+01,-9.73E+01,0.00E+00,0.00E+00,1.08E+02,2.44E+02,3.59E+00,798,-8.57E+00,0
886.4714,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.04E-01,-2.16E+02,6.12E+01,-2.41E+02,2.10E+01,-2.58E+02,-6.35E+01,-6.35E+01,-9.74E+01,0.00E+00,0.00E+00,1.08E+02,2.44E+02,3.59E+00,799,-8.44E+00,0
887.2702,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.03E-01,-2.16E+02,6.12E+01,-2.41E+02,2.10E+01,-2.58E+02,-6.35E+01,-6.35E+01,-9.75E+01,0.00E+00,0.00E+00,1.09E+02,2.45E+02,3.59E+00,800,-8.31E+00,0
888.069,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.03E-01,-2.17E+02,6.12E+01,-2.42E+02,2.10E+01,-2.58E+02,-6.35E+01,-6.35E+01,-9.76E+01,0.00E+00,0.00E+00,1.09E+02,2.45E+02,3.59E+00,801,-8.18E+00,0
888.8679,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.03E-01,-2.17E+02,6.12E+01,-2.42E+02,2.10E+01,-2.58E+02,-6.35E+01,-6.35E+01,-9.77E+01,0.00E+00,0.00E+00,1.09E+02,2.46E+02,3.59E+00,802,-8.05E+00,0
889.6667,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.02E-01,-2.18E+02,6.12E+01,-2.43E+02,2.10E+01,-2.59E+02,-6.35E+01,-6.35E+01,-9.78E+01,0.00E+00,0.00E+00,1.10E+02,2.46E+02,3.59E+00,803,-7.92E+00,0
890.4655,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.02E-01,-2.18E+02,6.12E+01,-2.43E+02,2.10E+01,-2.59E+02,-6.35E+01,-6.35E+01,-9.79E+01,0.00E+00,0.00E+00,1.10E+02,2.47E+02,3.59E+00,804,-7.79E+00,0
891.2644,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.02E-01,-2.18E+02,6.12E+01,-2.44E+02,2.10E+01,-2.59E+02,-6.35E+01,-6.35E+01,-9.80E+01,0.00E+00,0.00E+00,1.11E+02,2.47E+02,3.59E+00,805,-7.66E+00,0
892.0632,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.01E-01,-2.19E+02,6.12E+01,-2.44E+02,2.10E+01,-2.59E+02,-6.35E+01,-6.35E+01,-9.82E+01,0.00E+00,0.00E+00,1.11E+02,2.48E+02,3.59E+00,806,-7.53E+00,0
892.862,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.01E-01,-2.19E+02,6.12E+01,-2.45E+02,2.10E+01,-2.59E+02,-6.35E+01,-6.35E+01,-9.83E+01,0.00E+00,0.00E+00,1.11E+02,2.48E+02,3.59E+00,807,-7.40E+00,0
893.6609,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.01E-01,-2.20E+02,6.12E+01,-2.45E+02,2.10E+01,-2.59E+02,-6.35E+01,-6.35E+01,-9.84E+01,0.00E+00,0.00E+00,1.12E+02,2.49E+02,3.59E+00,808,-7.27E+00,0
894.4597,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.00E-01,-2.20E+02,6.12E+01,-2.46E+02,2.10E+01,-2.59E+02,-6.35E+01,-6.35E+01,-9.85E+01,0.00E+00,0.00E+00,1.12E+02,2.49E+02,3.59E+00,809,-7.14E+00,0
895.2585,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-1.00E-01,-2.21E+02,6.12E+01,-2.46E+02,2.10E+01,-2.59E+02,-6.35E+01,-6.35E+01,-9.86E+01,0.00E+00,0.00E+00,1.13E+02,2.50E+02,3.59E+00,810,-7.01E+00,0
896.0574,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.97E-02,-2.21E+02,6.12E+01,-2.47E+02,2.10E+01,-2.59E+02,-6.35E+01,-6.35E+01,-9.88E+01,0.00E+00,0.00E+00,1.13E+02,2.50E+02,3.59E+00,811,-6.88E+00,0
896.8562,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.94E-02,-2.22E+02,6.12E+01,-2.47E+02,2.10E+01,-2.59E+02,-6.35E+01,-6.35E+01,-9.89E+01,0.00E+00,0.00E+00,1.13E+02,2.51E+02,3.59E+00,812,-6.74E+00,0
897.655,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.90E-02,-2.22E+02,6.12E+01,-2.48E+02,2.10E+01,-2.59E+02,-6.35E+01,-6.35E+01,-9.90E+01,0.00E+00,0.00E+00,1.14E+02,2.51E+02,3.59E+00,813,-6.61E+00,0
898.4539,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.87E-02,-2.23E+02,6.12E+01,-2.48E+02,2.10E+01,-2.59E+02,-6.35E+01,-6.35E+01,-9.91E+01,0.00E+00,0.00E+00,1.14E+02,2.52E+02,3.59E+00,814,-6.48E+00,0
899.2527,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.83E-02,-2.23E+02,6.12E+01,-2.49E+02,2.10E+01,-2.60E+02,-6.35E+01,-6.35E+01,-9.93E+01,0.00E+00,0.00E+00,1.15E+02,2.52E+02,3.59E+00,815,-6.35E+00,0
900.0515,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.79E-02,-2.24E+02,6.12E+01,-2.49E+02,2.10E+01,-2.60E+02,-6.35E+01,-6.35E+01,-9.94E+01,0.00E+00,0.00E+00,1.15E+02,2.53E+02,3.59E+00,816,-6.22E+00,0
900.8504,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.76E-02,-2.24E+02,6.12E+01,-2.50E+02,2.10E+01,-2.60E+02,-6.35E+01,-6.35E+01,-9.95E+01,0.00E+00,0.00E+00,1.16E+02,2.53E+02,3.59E+00,817,-6.09E+00,0
901.6492,-6.10E-01,0.00E+00,-6.10E-01,0.00E+00,-9.72E-02,-2.25E+02,6.12E+01,-2.50E+02,2.10E+01,-2.60E+02,-6.35E+01,-6.35E+01,-9.97E+01,0.00E+00,0.00E+00,1.16E+02,2.54E+02,3.59E+00,818,-5.96E+00,0
